Participant name	Recording name	Recording date	timeStamp	pupilLeft	pupilRight	Event	
TZ	Recording005	2016-06-09	42530	3.2148163318634	3.4199800491333		
TZ	Recording005	2016-06-09	42550	3.21598219871521	3.41709804534912		
TZ	Recording005	2016-06-09	42570	3.21491622924805	3.41332387924194		
TZ	Recording005	2016-06-09	42590	3.21263265609741	3.40803050994873		
TZ	Recording005	2016-06-09	42610	3.22979378700256	3.40958070755005		
TZ	Recording005	2016-06-09	42630	3.22811508178711	3.41179060935974		
TZ	Recording005	2016-06-09	42650	3.22769141197205	3.41431307792664		
TZ	Recording005	2016-06-09	42670	3.22629976272583	3.40373754501343		
TZ	Recording005	2016-06-09	42690	3.2322735786438	3.41218280792236		
TZ	Recording005	2016-06-09	42710	3.23328685760498	3.41689085960388		
TZ	Recording005	2016-06-09	42730	3.23112630844116	3.42047739028931		
TZ	Recording005	2016-06-09	42750	3.22791504859924	3.41409850120544		
TZ	Recording005	2016-06-09	42770	3.23279023170471	3.4186327457428		
TZ	Recording005	2016-06-09	42790	3.23500275611877	3.41746759414673		
TZ	Recording005	2016-06-09	42810	3.2287929058075	3.42035341262817		
TZ	Recording005	2016-06-09	42830	3.22497820854187	3.42147159576416		
TZ	Recording005	2016-06-09	42850	3.22154355049133	3.42236757278442		
TZ	Recording005	2016-06-09	42870	3.21914029121399	3.42584729194641		
TZ	Recording005	2016-06-09	42890	3.21375870704651	3.4253842830658		
TZ	Recording005	2016-06-09	42910	3.21115708351135	3.42498159408569		
TZ	Recording005	2016-06-09	42930	3.2101628780365	3.42506408691406		
TZ	Recording005	2016-06-09	42950	3.20933747291565	3.42866587638855		
TZ	Recording005	2016-06-09	42970	3.20435857772827	3.41361045837402		
TZ	Recording005	2016-06-09	42990	3.20122909545898	3.41973304748535		
TZ	Recording005	2016-06-09	43010	3.20082116127014	3.4224808216095		
TZ	Recording005	2016-06-09	43030	3.20248699188232	3.42653036117554		
TZ	Recording005	2016-06-09	43050	3.20363616943359	3.43005299568176		
TZ	Recording005	2016-06-09	43070	3.20433616638184	3.42907357215881		
TZ	Recording005	2016-06-09	43090	3.20655012130737	3.42946696281433		
TZ	Recording005	2016-06-09	43110	3.20869970321655	3.42930006980896		
TZ	Recording005	2016-06-09	43130	3.21161675453186	3.42728900909424		
TZ	Recording005	2016-06-09	43150	3.21422672271729	3.42688417434692		
TZ	Recording005	2016-06-09	43170	3.21460962295532	3.42681622505188		
TZ	Recording005	2016-06-09	43190	3.21429467201233	3.42966747283936		
TZ	Recording005	2016-06-09	43210	3.21148705482483	3.43565058708191		
TZ	Recording005	2016-06-09	43230	3.20734286308289	3.44102931022644		
TZ	Recording005	2016-06-09	43250	3.20541834831238	3.44217228889465		
TZ	Recording005	2016-06-09	43270	3.20473003387451	3.44287419319153		
TZ	Recording005	2016-06-09	43290	3.20368719100952	3.44232225418091		
TZ	Recording005	2016-06-09	43310	3.20095586776733	3.44300413131714		
TZ	Recording005	2016-06-09	43330	3.19765114784241	3.44348430633545		
TZ	Recording005	2016-06-09	43350	3.20729541778564	3.4547643661499		
TZ	Recording005	2016-06-09	43370	3.22007989883423	3.42172193527222		
TZ	Recording005	2016-06-09	43390	3.23833179473877	3.41997122764587		
TZ	Recording005	2016-06-09	43410	3.24129319190979	3.41486120223999		
TZ	Recording005	2016-06-09	43430	3.24090027809143	3.41689610481262		
TZ	Recording005	2016-06-09	43450	3.24046635627747	3.42078804969788		
TZ	Recording005	2016-06-09	43470	3.24178600311279	3.42283797264099		
TZ	Recording005	2016-06-09	43490	3.24061989784241	3.41945910453796		
TZ	Recording005	2016-06-09	43510	3.23892402648926	3.41240310668945		
TZ	Recording005	2016-06-09	43530	3.23430919647217	3.40963578224182		
TZ	Recording005	2016-06-09	43550	3.2306911945343	3.40316581726074		
TZ	Recording005	2016-06-09	43570	3.22598505020142	3.39562797546387		
TZ	Recording005	2016-06-09	43590	3.21675109863281	3.40228796005249		
TZ	Recording005	2016-06-09	43610	3.20780491828918	3.39721250534058		
TZ	Recording005	2016-06-09	43630	3.20236492156982	3.39203500747681		
TZ	Recording005	2016-06-09	43650	3.19742155075073	3.39284014701843		
TZ	Recording005	2016-06-09	43670	3.19382905960083	3.39153909683228		
TZ	Recording005	2016-06-09	43690	3.19140100479126	3.38970446586609		
TZ	Recording005	2016-06-09	43710	3.18925619125366	3.38758993148804		
TZ	Recording005	2016-06-09	43730	3.18337059020996	3.3836977481842		
TZ	Recording005	2016-06-09	43750	3.17652297019959	3.38083863258362		
TZ	Recording005	2016-06-09	43770	3.16786909103394	3.37805128097534		
TZ	Recording005	2016-06-09	43790	3.16056990623474	3.36775636672974		
TZ	Recording005	2016-06-09	43810	3.15458059310913	3.36025786399841		
TZ	Recording005	2016-06-09	43830	3.14714694023132	3.33535885810852		
TZ	Recording005	2016-06-09	43850	3.14240765571594	3.32706451416016		
TZ	Recording005	2016-06-09	43870	3.13845825195313	3.33495712280273		
TZ	Recording005	2016-06-09	43890	3.13181042671204	3.33332562446594		
TZ	Recording005	2016-06-09	43910	3.12541556358337	3.32595944404602		
TZ	Recording005	2016-06-09	43930	3.11488699913025	3.30063676834106		
TZ	Recording005	2016-06-09	43950	3.10743951797485	3.28172731399536		
TZ	Recording005	2016-06-09	43970	3.10374093055725	3.27774167060852		
TZ	Recording005	2016-06-09	43990	3.10266184806824	3.27908205986023		
TZ	Recording005	2016-06-09	44010	3.10569214820862	3.28204488754272		
TZ	Recording005	2016-06-09	44030	3.10688328742981	3.28960299491882		
TZ	Recording005	2016-06-09	44049	3.10696220397949	3.29588079452515		
TZ	Recording005	2016-06-09	44069	3.10719156265259	3.29788088798523		
TZ	Recording005	2016-06-09	44089	3.10742092132568	3.30288982391357		
TZ	Recording005	2016-06-09	44109	3.10441207885742	3.30616617202759		
TZ	Recording005	2016-06-09	44129	3.10365796089172	3.30746555328369		
TZ	Recording005	2016-06-09	44149	3.10279536247253	3.31772565841675		
TZ	Recording005	2016-06-09	44169	3.09998106956482	3.31951975822449		
TZ	Recording005	2016-06-09	44189	3.09721541404724	3.32098627090454		
TZ	Recording005	2016-06-09	44209	3.08898091316223	3.32353377342224		
TZ	Recording005	2016-06-09	44229	3.08484959602356	3.32380414009094		
TZ	Recording005	2016-06-09	44249	3.07991743087769	3.3280246257782		
TZ	Recording005	2016-06-09	44269	3.0824818611145	3.332359790802		
TZ	Recording005	2016-06-09	44289	3.09147953987122	3.33510541915894		
TZ	Recording005	2016-06-09	44309	3.09925198554993	3.34031796455383		
TZ	Recording005	2016-06-09	44329	3.10450792312622	3.3455970287323		
TZ	Recording005	2016-06-09	44349	3.11153674125671	3.34838366508484		
TZ	Recording005	2016-06-09	44369	3.11976933479309	3.35386514663696		
TZ	Recording005	2016-06-09	44389	3.12822294235229	3.36000370979309		
TZ	Recording005	2016-06-09	44409	3.1330988407135	3.37269115447998		
TZ	Recording005	2016-06-09	44429	3.13644218444824	3.37321591377258		
TZ	Recording005	2016-06-09	44449	3.14340305328369	3.37032055854797		
TZ	Recording005	2016-06-09	44469	3.14568734169006	3.36970472335815		
TZ	Recording005	2016-06-09	44489	3.14221930503845	3.36899209022522		
TZ	Recording005	2016-06-09	44509	3.13956642150879	3.36721849441528		
TZ	Recording005	2016-06-09	44529	3.14122915267944	3.36541318893433		
TZ	Recording005	2016-06-09	44549	3.14018297195435	3.36775875091553		
TZ	Recording005	2016-06-09	44569	3.14028453826904	3.37024593353271		
TZ	Recording005	2016-06-09	44589	3.13969159126282	3.36835336685181		
TZ	Recording005	2016-06-09	44609	3.14486265182495	3.37104058265686		
TZ	Recording005	2016-06-09	44629	3.15009832382202	3.37111353874207		
TZ	Recording005	2016-06-09	44649	3.15294599533081	3.37597703933716		
TZ	Recording005	2016-06-09	44669	3.15760588645935	3.37800526618958		
TZ	Recording005	2016-06-09	44689	3.16217589378357	3.38049387931824		
TZ	Recording005	2016-06-09	44709	3.16510677337646	3.38567662239075		
TZ	Recording005	2016-06-09	44729	3.16624331474304	3.38886094093323		
TZ	Recording005	2016-06-09	44749	3.16765975952148	3.3907516002655		
TZ	Recording005	2016-06-09	44769	3.1704888343811	3.39179134368896		
TZ	Recording005	2016-06-09	44789	3.17366814613342	3.39488768577576		
TZ	Recording005	2016-06-09	44809	3.17358446121216	3.39818668365479		
TZ	Recording005	2016-06-09	44829	3.1730682849884	3.40225219726563		
TZ	Recording005	2016-06-09	44849	3.17555904388428	3.40333318710327		
TZ	Recording005	2016-06-09	44869	3.17824935913086	3.40406823158264		
TZ	Recording005	2016-06-09	44889	3.18210458755493	3.40532255172729		
TZ	Recording005	2016-06-09	44909	3.18706798553467	3.40555691719055		
TZ	Recording005	2016-06-09	44929	3.19634795188904	3.412433385849		
TZ	Recording005	2016-06-09	44949	3.21310973167419	3.40344452857971		
TZ	Recording005	2016-06-09	44969	3.21182179450989	3.41961526870728		
TZ	Recording005	2016-06-09	44989	3.21417593955994	3.42397809028625		
TZ	Recording005	2016-06-09	45009	3.21599745750427	3.42508053779602		
TZ	Recording005	2016-06-09	45029	3.21823072433472	3.42480969429016		
TZ	Recording005	2016-06-09	45049	3.21870160102844	3.42476677894592		
TZ	Recording005	2016-06-09	45069	3.22123789787292	3.42156982421875		
TZ	Recording005	2016-06-09	45089	3.22197389602661	3.41863536834717		
TZ	Recording005	2016-06-09	45109	3.22119164466858	3.41603350639343		
TZ	Recording005	2016-06-09	45129	3.22144770622253	3.41580653190613		
TZ	Recording005	2016-06-09	45149	3.22150158882141	3.41222095489502		
TZ	Recording005	2016-06-09	45169	3.22009611129761	3.40404009819031		
TZ	Recording005	2016-06-09	45189	3.2181384563446	3.40015840530396		
TZ	Recording005	2016-06-09	45209	3.21369194984436	3.39791226387024		
TZ	Recording005	2016-06-09	45229	3.20705533027649	3.38510799407959		
TZ	Recording005	2016-06-09	45249	3.20125293731689	3.37710070610046		
TZ	Recording005	2016-06-09	45269	3.19352841377258	3.37456250190735		
TZ	Recording005	2016-06-09	45289	3.1895751953125	3.37263464927673		
TZ	Recording005	2016-06-09	45309	3.18762373924255	3.38417363166809		
TZ	Recording005	2016-06-09	45329	3.20827841758728	3.40217876434326		
TZ	Recording005	2016-06-09	45349	3.04318737983704	3.49357795715332		
TZ	Recording005	2016-06-09	45369		3.89470934867859		
TZ	Recording005	2016-06-09	45389				
TZ	Recording005	2016-06-09	45409				
TZ	Recording005	2016-06-09	45429		3.41906023025513		
TZ	Recording005	2016-06-09	45449		3.30434036254883		
TZ	Recording005	2016-06-09	45469		3.46551561355591		
TZ	Recording005	2016-06-09	45489	3.28528237342834	3.50109148025513		
TZ	Recording005	2016-06-09	45509	3.25276827812195	3.50433945655823		
TZ	Recording005	2016-06-09	45529	3.28155493736267	3.51050996780396		
TZ	Recording005	2016-06-09	45549	3.32720041275024	3.50706481933594		
TZ	Recording005	2016-06-09	45569	3.34657692909241	3.49852228164673		
TZ	Recording005	2016-06-09	45589	3.31161332130432	3.48576617240906		
TZ	Recording005	2016-06-09	45609	3.34073710441589	3.49046301841736		
TZ	Recording005	2016-06-09	45629		3.50138449668884		
TZ	Recording005	2016-06-09	45649		3.50670647621155		
TZ	Recording005	2016-06-09	45669		3.51727795600891		
TZ	Recording005	2016-06-09	45689		3.52111339569092		
TZ	Recording005	2016-06-09	45709	3.22071504592896	3.50902080535889		
TZ	Recording005	2016-06-09	45729	3.17433452606201	3.5155200958252		
TZ	Recording005	2016-06-09	45749	3.15579533576965	3.51424646377563		
TZ	Recording005	2016-06-09	45769	3.20493078231812	3.50261163711548		
TZ	Recording005	2016-06-09	45789	3.2161808013916	3.4936671257019		
TZ	Recording005	2016-06-09	45809	3.24553465843201	3.48566913604736		
TZ	Recording005	2016-06-09	45829	3.23513531684875	3.47733640670776		
TZ	Recording005	2016-06-09	45849	3.22503781318665	3.47044897079468		
TZ	Recording005	2016-06-09	45869	3.21491503715515	3.45698666572571		
TZ	Recording005	2016-06-09	45889	3.20337843894959	3.43643236160278		
TZ	Recording005	2016-06-09	45909	3.19318628311157	3.41276788711548		
TZ	Recording005	2016-06-09	45929	3.14829754829407	3.38657307624817		
TZ	Recording005	2016-06-09	45949	3.07963299751282	3.37157154083252		
TZ	Recording005	2016-06-09	45969	3.04693913459778	3.3685929775238		
TZ	Recording005	2016-06-09	45989	3.04645943641663	3.37163639068604		
TZ	Recording005	2016-06-09	46009	3.05487942695618	3.37425518035889		
TZ	Recording005	2016-06-09	46029	3.04652762413025	3.37500143051147		
TZ	Recording005	2016-06-09	46049	3.06158471107483	3.37331891059875		
TZ	Recording005	2016-06-09	46069	3.0700523853302	3.36889314651489		
TZ	Recording005	2016-06-09	46089	3.07490634918213	3.36141991615295		
TZ	Recording005	2016-06-09	46109	3.07076263427734	3.35194802284241		
TZ	Recording005	2016-06-09	46129	3.06402182579041	3.34424877166748		
TZ	Recording005	2016-06-09	46149	3.06912970542908	3.33353662490845		
TZ	Recording005	2016-06-09	46169	3.0732421875	3.32575154304504		
TZ	Recording005	2016-06-09	46189	3.0739278793335	3.32013034820557		
TZ	Recording005	2016-06-09	46209	3.07300615310669	3.31611108779907		
TZ	Recording005	2016-06-09	46229	3.06871700286865	3.31190323829651		
TZ	Recording005	2016-06-09	46249	3.0695629119873	3.30924677848816		
TZ	Recording005	2016-06-09	46269	3.0688591003418	3.30664253234863		
TZ	Recording005	2016-06-09	46289	3.06410336494446	3.30550861358643		
TZ	Recording005	2016-06-09	46309	3.06054925918579	3.303386926651		
TZ	Recording005	2016-06-09	46329	3.06437063217163	3.29875636100769		
TZ	Recording005	2016-06-09	46349	3.06572031974792	3.29722499847412		
TZ	Recording005	2016-06-09	46369	3.0661416053772	3.29596948623657		
TZ	Recording005	2016-06-09	46389	3.06790733337402	3.29614400863647		
TZ	Recording005	2016-06-09	46409	3.07204985618591	3.29685735702515		
TZ	Recording005	2016-06-09	46429	3.07607913017273	3.29802250862122		
TZ	Recording005	2016-06-09	46449	3.07817053794861	3.29901337623596		
TZ	Recording005	2016-06-09	46469	3.08298325538635	3.29919171333313		
TZ	Recording005	2016-06-09	46489	3.08838129043579	3.29753589630127		
TZ	Recording005	2016-06-09	46509	3.08692669868469	3.29823160171509		
TZ	Recording005	2016-06-09	46529	3.07975769042969	3.30081295967102		
TZ	Recording005	2016-06-09	46549	3.07211184501648	3.30484986305237		
TZ	Recording005	2016-06-09	46569	3.08688378334045	3.30931186676025		
TZ	Recording005	2016-06-09	46589	3.09330010414124	3.31448221206665		
TZ	Recording005	2016-06-09	46609	3.09351682662964	3.31770610809326		
TZ	Recording005	2016-06-09	46629	3.09114480018616	3.32260179519653		
TZ	Recording005	2016-06-09	46649	3.06692886352539	3.32593464851379		
TZ	Recording005	2016-06-09	46669	3.13863134384155	3.35362315177917		
TZ	Recording005	2016-06-09	46689		3.32992243766785		
TZ	Recording005	2016-06-09	46709				
TZ	Recording005	2016-06-09	46729				
TZ	Recording005	2016-06-09	46749		5.30651330947876		
TZ	Recording005	2016-06-09	46769		4.18955278396606		
TZ	Recording005	2016-06-09	46789				
TZ	Recording005	2016-06-09	46809		3.77083611488342		
TZ	Recording005	2016-06-09	46829				
TZ	Recording005	2016-06-09	46849	3.04651832580566	3.49397611618042		
TZ	Recording005	2016-06-09	46869				
TZ	Recording005	2016-06-09	46889				
TZ	Recording005	2016-06-09	46909	3.11241149902344	3.61936902999878		
TZ	Recording005	2016-06-09	46929	3.11728501319885	3.50149941444397		
TZ	Recording005	2016-06-09	46949	3.14290809631348	3.51981997489929		
TZ	Recording005	2016-06-09	46969	3.14356994628906	3.53827452659607		
TZ	Recording005	2016-06-09	46989				
TZ	Recording005	2016-06-09	47009				
TZ	Recording005	2016-06-09	47029				
TZ	Recording005	2016-06-09	47049	3.14707493782043	3.61330795288086		
TZ	Recording005	2016-06-09	47069	3.15558075904846	3.59213471412659		
TZ	Recording005	2016-06-09	47089	3.21425771713257	3.60474967956543		
TZ	Recording005	2016-06-09	47109	3.19773077964783	3.54680395126343		
TZ	Recording005	2016-06-09	47129	3.26527619361877	3.50475597381592		
TZ	Recording005	2016-06-09	47149	3.25230169296265	3.40179991722107		
TZ	Recording005	2016-06-09	47169	3.23995232582092	3.42654013633728		
TZ	Recording005	2016-06-09	47189	3.2705454826355	3.44343090057373		
TZ	Recording005	2016-06-09	47209		3.42298293113709		
TZ	Recording005	2016-06-09	47229	3.24718332290649	3.39783406257629		
TZ	Recording005	2016-06-09	47249	3.19382476806641	3.36368870735168		
TZ	Recording005	2016-06-09	47269	3.14553284645081	3.34770250320435		
TZ	Recording005	2016-06-09	47289	3.10065889358521	3.35800981521606		
TZ	Recording005	2016-06-09	47309	3.08243060112	3.33639574050903		
TZ	Recording005	2016-06-09	47329	3.07978820800781	3.3229718208313		
TZ	Recording005	2016-06-09	47349	3.07094359397888	3.3391547203064		
TZ	Recording005	2016-06-09	47369	3.13049411773682	3.33984231948853		
TZ	Recording005	2016-06-09	47389	3.14814400672913	3.37099575996399		
TZ	Recording005	2016-06-09	47409	3.15372776985168	3.40389680862427		
TZ	Recording005	2016-06-09	47429	3.14298033714294	3.42626285552979		
TZ	Recording005	2016-06-09	47449	3.23131012916565	3.39901971817017		
TZ	Recording005	2016-06-09	47469	3.25180721282959	3.38914346694946		
TZ	Recording005	2016-06-09	47489	3.24739909172058	3.38921070098877		
TZ	Recording005	2016-06-09	47509	3.23391556739807	3.41578555107117		
TZ	Recording005	2016-06-09	47529	3.24556994438171	3.43456125259399		
TZ	Recording005	2016-06-09	47549	3.29104161262512	3.44757103919983		
TZ	Recording005	2016-06-09	47569	3.291100025177	3.47705054283142		
TZ	Recording005	2016-06-09	47589	3.28561043739319	3.49933505058289		
TZ	Recording005	2016-06-09	47609	3.28478312492371	3.51262378692627		
TZ	Recording005	2016-06-09	47629	3.29176545143127	3.5107524394989		
TZ	Recording005	2016-06-09	47649	3.29489374160767	3.50876045227051		
TZ	Recording005	2016-06-09	47669	3.29430294036865	3.52012348175049		
TZ	Recording005	2016-06-09	47689	3.29730606079102	3.52756071090698		
TZ	Recording005	2016-06-09	47709	3.39049673080444	3.55603957176209		
TZ	Recording005	2016-06-09	47729	3.40146017074585	3.59469127655029		
TZ	Recording005	2016-06-09	47749	3.39576745033264	3.6180248260498		
TZ	Recording005	2016-06-09	47769	3.38387703895569	3.63866019248962		
TZ	Recording005	2016-06-09	47789	3.3790454864502	3.65102744102478		
TZ	Recording005	2016-06-09	47809	3.37635612487793	3.65758609771729		
TZ	Recording005	2016-06-09	47829	3.37562870979309	3.65933322906494		
TZ	Recording005	2016-06-09	47849	3.37459182739258	3.66214227676392		
TZ	Recording005	2016-06-09	47869	3.37524056434631	3.66309475898743		
TZ	Recording005	2016-06-09	47889	3.37675786018372	3.66479086875916		
TZ	Recording005	2016-06-09	47909	3.3754894733429	3.66614365577698		
TZ	Recording005	2016-06-09	47929	3.37774419784546	3.66728949546814		
TZ	Recording005	2016-06-09	47949	3.38369798660278	3.66853523254395		
TZ	Recording005	2016-06-09	47969	3.39357018470764	3.67070770263672		
TZ	Recording005	2016-06-09	47989	3.38465404510498	3.66764998435974		
TZ	Recording005	2016-06-09	48009	3.36459159851074	3.66752433776855		
TZ	Recording005	2016-06-09	48028	3.37836885452271	3.68628358840942		
TZ	Recording005	2016-06-09	48048	3.38611459732056	3.69061207771301		
TZ	Recording005	2016-06-09	48068	3.39456033706665	3.68364071846008		
TZ	Recording005	2016-06-09	48088	3.40300297737122	3.68161368370056		
TZ	Recording005	2016-06-09	48108	3.40058469772339	3.68085360527039		
TZ	Recording005	2016-06-09	48128	3.39393544197083	3.68598604202271		
TZ	Recording005	2016-06-09	48148	3.39339542388916	3.69450354576111		
TZ	Recording005	2016-06-09	48168	3.39934349060059	3.70667409896851		
TZ	Recording005	2016-06-09	48188	3.41160845756531	3.72711944580078		
TZ	Recording005	2016-06-09	48208	3.41398549079895	3.75717425346375		
TZ	Recording005	2016-06-09	48228	3.45343899726868	3.81845569610596		
TZ	Recording005	2016-06-09	48248	3.45540428161621	3.83199954032898		
TZ	Recording005	2016-06-09	48268	3.45531272888184	3.83769583702087		
TZ	Recording005	2016-06-09	48288	3.45087194442749	3.84327077865601		
TZ	Recording005	2016-06-09	48308	3.43854379653931	3.84653568267822		
TZ	Recording005	2016-06-09	48328	3.41760087013245	3.85406994819641		
TZ	Recording005	2016-06-09	48348	3.38465857505798	3.8586642742157		
TZ	Recording005	2016-06-09	48368	3.358553647995	3.85885405540466		
TZ	Recording005	2016-06-09	48388	3.34240126609802	3.85912418365479		
TZ	Recording005	2016-06-09	48408	3.33176422119141	3.86066079139709		
TZ	Recording005	2016-06-09	48428	3.32282042503357	3.86385273933411		
TZ	Recording005	2016-06-09	48448	3.31668996810913	3.86926865577698		
TZ	Recording005	2016-06-09	48468	3.3130578994751	3.86918139457703		
TZ	Recording005	2016-06-09	48488	3.3066840171814	3.86842250823975		
TZ	Recording005	2016-06-09	48508	3.29825520515442	3.8646514415741		
TZ	Recording005	2016-06-09	48528	3.34050035476685	3.86034226417542		
TZ	Recording005	2016-06-09	48548	3.36003637313843	3.85788631439209		
TZ	Recording005	2016-06-09	48568	3.41626358032227	3.85447120666504		
TZ	Recording005	2016-06-09	48588	3.41670393943787	3.85119819641113		
TZ	Recording005	2016-06-09	48608	3.40800929069519	3.84379577636719		
TZ	Recording005	2016-06-09	48628	3.389568567276	3.830721616745		
TZ	Recording005	2016-06-09	48648	3.36463928222656	3.82255244255066		
TZ	Recording005	2016-06-09	48668	3.34760332107544	3.82192492485046		
TZ	Recording005	2016-06-09	48688	3.36800336837769	3.798983335495		
TZ	Recording005	2016-06-09	48708	3.40627670288086	3.75258278846741		
TZ	Recording005	2016-06-09	48728	3.40984344482422	3.72835946083069		
TZ	Recording005	2016-06-09	48748	3.41699814796448	3.71834278106689		
TZ	Recording005	2016-06-09	48768	3.4160943031311	3.71481966972351		
TZ	Recording005	2016-06-09	48788	3.41813802719116	3.72296142578125		
TZ	Recording005	2016-06-09	48808	3.41985011100769	3.72926092147827		
TZ	Recording005	2016-06-09	48828	3.43252062797546	3.73774838447571		
TZ	Recording005	2016-06-09	48848	3.42933797836304	3.74561142921448		
TZ	Recording005	2016-06-09	48868	3.44772601127625	3.75294017791748		
TZ	Recording005	2016-06-09	48888	3.45317673683167	3.75917792320251		
TZ	Recording005	2016-06-09	48908	3.44788146018982	3.75987792015076		
TZ	Recording005	2016-06-09	48928	3.44091820716858	3.75973796844482		
TZ	Recording005	2016-06-09	48948	3.44348192214966	3.75768065452576		
TZ	Recording005	2016-06-09	48968	3.44501638412476	3.75844979286194		
TZ	Recording005	2016-06-09	48988	3.45206785202026	3.75787663459778		
TZ	Recording005	2016-06-09	49008	3.45261001586914	3.75998497009277		
TZ	Recording005	2016-06-09	49028	3.45327305793762	3.75946855545044		
TZ	Recording005	2016-06-09	49048	3.45548868179321	3.76296639442444		
TZ	Recording005	2016-06-09	49068	3.45550036430359	3.78738856315613		
TZ	Recording005	2016-06-09	49088	3.46019649505615	3.79215097427368		
TZ	Recording005	2016-06-09	49108	3.47096037864685	3.81611442565918		
TZ	Recording005	2016-06-09	49128	3.48268508911133	3.82960391044617		
TZ	Recording005	2016-06-09	49148	3.49566602706909	3.84208488464355		
TZ	Recording005	2016-06-09	49168	3.50978064537048	3.8560357093811		
TZ	Recording005	2016-06-09	49188	3.5182671546936	3.8681333065033		
TZ	Recording005	2016-06-09	49208	3.52533459663391	3.87249445915222		
TZ	Recording005	2016-06-09	49228	3.52982044219971	3.87692475318909		
TZ	Recording005	2016-06-09	49248	3.53406882286072	3.87749743461609		
TZ	Recording005	2016-06-09	49268	3.53947329521179	3.87663078308105		
TZ	Recording005	2016-06-09	49288	3.54314136505127	3.88380694389343		
TZ	Recording005	2016-06-09	49308	3.54550361633301	3.88250517845154		
TZ	Recording005	2016-06-09	49328	3.54537153244019	3.87943005561829		
TZ	Recording005	2016-06-09	49348	3.54730725288391	3.87715888023376		
TZ	Recording005	2016-06-09	49368	3.54728150367737	3.8757016658783		
TZ	Recording005	2016-06-09	49388	3.5751006603241	3.88080167770386		
TZ	Recording005	2016-06-09	49408	3.60875129699707	3.9416184425354		
TZ	Recording005	2016-06-09	49428	3.51646304130554	3.7664783000946		
TZ	Recording005	2016-06-09	49448	4.94476413726807	3.63446354866028		
TZ	Recording005	2016-06-09	49468	4.03844881057739	3.71611261367798		
TZ	Recording005	2016-06-09	49488	3.70059084892273	3.83909392356873		
TZ	Recording005	2016-06-09	49508	3.66763663291931	3.87616443634033		
TZ	Recording005	2016-06-09	49528	3.63099646568298	3.89474248886108		
TZ	Recording005	2016-06-09	49548	3.59965682029724	3.89241671562195		
TZ	Recording005	2016-06-09	49568	3.5870304107666	3.88800072669983		
TZ	Recording005	2016-06-09	49588	3.58414936065674	3.87762928009033		
TZ	Recording005	2016-06-09	49608	3.58092212677002	3.87086510658264		
TZ	Recording005	2016-06-09	49628	3.58585214614868	3.86894464492798		
TZ	Recording005	2016-06-09	49648	3.58877682685852	3.87345600128174		
TZ	Recording005	2016-06-09	49668	3.58752298355103	3.87555241584778		
TZ	Recording005	2016-06-09	49688	3.59029936790466	3.87693166732788		
TZ	Recording005	2016-06-09	49708	3.59647274017334	3.87881970405579		
TZ	Recording005	2016-06-09	49728	3.59981608390808	3.8811411857605		
TZ	Recording005	2016-06-09	49748	3.60412454605103	3.88217782974243		
TZ	Recording005	2016-06-09	49768	3.61345052719116	3.88420939445496		
TZ	Recording005	2016-06-09	49788	3.62034487724304	3.88543176651001		
TZ	Recording005	2016-06-09	49808	3.65478992462158	3.88980865478516		
TZ	Recording005	2016-06-09	49828	3.66172575950623	3.89808702468872		
TZ	Recording005	2016-06-09	49848	3.65834712982178	3.89722728729248		
TZ	Recording005	2016-06-09	49868	3.65665483474731	3.89923501014709		
TZ	Recording005	2016-06-09	49888	3.65591192245483	3.90264344215393		
TZ	Recording005	2016-06-09	49908	3.65725016593933	3.90496182441711		
TZ	Recording005	2016-06-09	49928	3.6594922542572	3.9090530872345		
TZ	Recording005	2016-06-09	49948	3.65841221809387	3.9050624370575		
TZ	Recording005	2016-06-09	49968	3.65949296951294	3.898357629776		
TZ	Recording005	2016-06-09	49988	3.65774750709534	3.88561749458313		
TZ	Recording005	2016-06-09	50008	3.65936255455017	3.87637901306152		
TZ	Recording005	2016-06-09	50028	3.66278100013733	3.87615299224854		
TZ	Recording005	2016-06-09	50048	3.65783095359802	3.88882732391357		
TZ	Recording005	2016-06-09	50068	3.6601824760437	3.89205741882324		
TZ	Recording005	2016-06-09	50088	3.65341210365295	3.88984704017639		
TZ	Recording005	2016-06-09	50108	3.6543562412262	3.88131523132324		
TZ	Recording005	2016-06-09	50128	3.65136170387268	3.88032627105713		
TZ	Recording005	2016-06-09	50148	3.64856863021851	3.87850475311279		
TZ	Recording005	2016-06-09	50168	3.65087580680847	3.88274955749512		
TZ	Recording005	2016-06-09	50188	3.64999961853027	3.88125133514404		
TZ	Recording005	2016-06-09	50208	3.64736580848694	3.87798309326172		
TZ	Recording005	2016-06-09	50228	3.64569282531738	3.87581586837769		
TZ	Recording005	2016-06-09	50248	3.64222264289856	3.8602180480957		
TZ	Recording005	2016-06-09	50268	3.60991668701172	3.85408639907837		
TZ	Recording005	2016-06-09	50288	3.60750794410706	3.82438516616821		
TZ	Recording005	2016-06-09	50308	3.60814046859741	3.82632851600647		
TZ	Recording005	2016-06-09	50328	3.61044216156006	3.83121991157532		
TZ	Recording005	2016-06-09	50348	3.6100766658783	3.83323812484741		
TZ	Recording005	2016-06-09	50368	3.60853028297424	3.82752585411072		
TZ	Recording005	2016-06-09	50388	3.60630869865417	3.82690691947937		
TZ	Recording005	2016-06-09	50408	3.60373091697693	3.82355713844299		
